date,county,own,utility,zip
2012.06,Los Angeles County,5,PHEV,90210
2012.06,San Diego County,5,PHEV,92014
2012.06,Sacramento County,5,PHEV,95630
2012.06,Santa Cruz County,5,PHEV,95062
2012.06,Sonoma County,5,PHEV,95407
2012.06,Santa Clara County,5,PHEV,95138
2012.06,Santa Clara County,5,PHEV,94022
2012.06,San Mateo County,5,PHEV,94062
2012.06,Santa Clara County,5,PHEV,94306
2012.06,Los Angeles County,5,ZEV,91030
2012.06,Los Angeles County,5,ZEV,90405
2012.06,Stanislaus County,5,ZEV,95355
2012.06,Santa Clara County,5,ZEV,95135
2012.06,Santa Clara County,5,ZEV,95124
2012.06,Santa Clara County,5,ZEV,95037
2012.06,Santa Clara County,5,ZEV,95032
2012.06,Alameda County,5,ZEV,94541
2012.06,Alameda County,5,ZEV,94536
2012.06,Los Angeles County,5,ZEV,90230
2012.06,San Bernardino County,5,PHEV,91761
2012.06,Orange County,5,PHEV,92870
2012.06,Orange County,5,PHEV,92782
2012.06,Los Angeles County,5,PHEV,91741
2012.06,Los Angeles County,5,PHEV,90505
2012.06,Los Angeles County,5,PHEV,90503
2012.06,Los Angeles County,5,PHEV,91401
2012.06,Fresno County,5,PHEV,93720
2012.06,San Diego County,5,PHEV,92130
2012.06,Santa Cruz County,5,PHEV,95060
2012.06,Santa Clara County,5,PHEV,95032
2012.06,Santa Clara County,5,PHEV,95020
2012.06,Santa Clara County,5,PHEV,95014
2012.06,San Mateo County,5,PHEV,94028
2012.06,San Mateo County,5,PHEV,94002
2012.06,San Francisco County,5,PHEV,94110
2012.06,Contra Costa County,5,PHEV,94582
2012.06,Alameda County,5,PHEV,94611
2012.06,Alameda County,5,PHEV,94577
2012.06,Alameda County,5,PHEV,94566
2012.06,Los Angeles County,5,PHEV,93536
2012.06,Los Angeles County,5,ZEV,91342
2012.06,Los Angeles County,5,ZEV,90291
2012.06,Los Angeles County,5,ZEV,90008
2012.06,Santa Cruz County,5,ZEV,95076
2012.06,Sonoma County,5,ZEV,94954
2012.06,San Mateo County,5,ZEV,94028
2012.06,Santa Clara County,5,ZEV,94303
2012.06,Marin County,5,ZEV,94941
2012.06,Ventura County,5,PHEV,91320
2012.06,Riverside County,5,PHEV,92508
2012.06,Riverside County,5,PHEV,92503
2012.06,Orange County,5,PHEV,92679
2012.06,Orange County,5,PHEV,92679
2012.06,Orange County,5,PHEV,92649
2012.06,Orange County,5,PHEV,92620
2012.06,Orange County,5,PHEV,92606
2012.06,Orange County,5,PHEV,90720
2012.06,Orange County,5,PHEV,90631
2012.06,Orange County,5,PHEV,90620
2012.06,Los Angeles County,5,PHEV,90601
2012.06,Los Angeles County,5,PHEV,90241
2012.06,Los Angeles County,5,PHEV,91107
2012.06,Los Angeles County,5,PHEV,91403
2012.06,Los Angeles County,5,PHEV,91326
2012.06,Los Angeles County,5,PHEV,90025
2012.06,Stanislaus County,5,PHEV,95361
2012.06,Merced County,5,PHEV,95340
2012.06,San Diego County,5,PHEV,92064
2012.06,San Diego County,5,PHEV,92009
2012.06,Sacramento County,5,PHEV,95819
2012.06,Sonoma County,5,PHEV,94954
2012.06,Santa Clara County,5,PHEV,95126
2012.06,Santa Clara County,5,PHEV,95037
2012.06,San Francisco County,5,PHEV,94110
2012.06,Marin County,5,PHEV,94945
2012.06,Contra Costa County,5,PHEV,94507
2012.06,Alameda County,5,PHEV,94550
2012.06,Alameda County,5,PHEV,94536
2012.06,Santa Clara County,5,PHEV,94301
2012.06,Alameda County,5,ZEV,94587
2012.06,San Bernardino County,5,PHEV,92336
2012.06,Orange County,5,PHEV,92867
2012.06,Orange County,5,PHEV,92867
2012.06,Orange County,5,PHEV,92782
2012.06,Orange County,5,PHEV,92782
2012.06,Orange County,5,PHEV,92705
2012.06,Orange County,5,PHEV,92683
2012.06,Orange County,5,PHEV,92648
2012.06,Los Angeles County,5,PHEV,91776
2012.06,Los Angeles County,5,PHEV,90403
2012.06,Los Angeles County,5,PHEV,90266
2012.06,Los Angeles County,5,PHEV,90266
2012.06,Los Angeles County,5,PHEV,90265
2012.06,Los Angeles County,5,PHEV,90245
2012.06,Los Angeles County,5,PHEV,91604
2012.06,Los Angeles County,5,PHEV,90064
2012.06,Los Angeles County,5,PHEV,90042
2012.06,Los Angeles County,5,PHEV,90039
2012.06,Riverside County,5,PHEV,92505
2012.06,San Diego County,5,PHEV,92037
2012.06,San Diego County,5,PHEV,92024
2012.06,Santa Clara County,5,PHEV,95124
2012.06,Santa Clara County,5,PHEV,95037
2012.06,Santa Clara County,5,PHEV,94025
2012.06,Marin County,5,PHEV,94904
2012.06,Contra Costa County,5,PHEV,94506
2012.06,Alameda County,5,PHEV,94566
2012.06,Los Angeles County,1,PHEV,91746
2012.06,Santa Clara County,1,PHEV,95112
2012.06,San Diego County,5,ZEV,92064
2012.06,Butte County,5,ZEV,95966
2012.06,Santa Clara County,5,ZEV,95131
2012.06,San Mateo County,5,ZEV,94404
2012.06,Riverside County,5,PHEV,92595
2012.06,Orange County,5,PHEV,92867
2012.06,Orange County,5,PHEV,92866
2012.06,Orange County,5,PHEV,92821
2012.06,Orange County,5,PHEV,92657
2012.06,Orange County,5,PHEV,92657
2012.06,Orange County,5,PHEV,92606
2012.06,Orange County,5,PHEV,90630
2012.06,Los Angeles County,5,PHEV,91745
2012.06,Los Angeles County,5,PHEV,91007
2012.06,Los Angeles County,5,PHEV,90814
2012.06,Los Angeles County,5,PHEV,90660
2012.06,Los Angeles County,5,PHEV,90405
2012.06,Los Angeles County,5,PHEV,90277
2012.06,Orange County,5,PHEV,92679
2012.06,Los Angeles County,5,PHEV,91105
2012.06,Los Angeles County,5,PHEV,91364
2012.06,Los Angeles County,5,PHEV,91356
2012.06,Los Angeles County,5,PHEV,91344
2012.06,Los Angeles County,5,PHEV,91307
2012.06,Los Angeles County,5,PHEV,90015
2012.06,Riverside County,5,PHEV,92253
2012.06,Orange County,5,PHEV,90703
2012.06,Tulare County,5,PHEV,93274
2012.06,San Joaquin County,5,PHEV,95209
2012.06,Placer County,5,PHEV,95747
2012.06,Monterey County,5,PHEV,93933
2012.06,Santa Clara County,5,PHEV,95127
2012.06,Santa Clara County,5,PHEV,95119
2012.06,Santa Clara County,5,PHEV,95035
2012.06,Santa Clara County,5,PHEV,95014
2012.06,Marin County,5,PHEV,94901
2012.06,Contra Costa County,5,PHEV,94563
2012.06,Alameda County,5,PHEV,94587
2012.06,Alameda County,5,PHEV,94568
2012.06,Alameda County,5,PHEV,94539
2012.06,San Mateo County,1,PHEV,94065
2012.06,Los Angeles County,5,ZEV,91780
2012.06,Los Angeles County,5,ZEV,91306
2012.06,San Diego County,5,ZEV,92111
2012.06,Alameda County,5,ZEV,94502
2012.06,San Mateo County,5,ZEV,94063
2012.06,Yolo County,5,PHEV,95691
2012.06,Ventura County,5,PHEV,93063
2012.06,San Bernardino County,5,PHEV,92336
2012.06,San Bernardino County,5,PHEV,92336
2012.06,Orange County,5,PHEV,92782
2012.06,Orange County,5,PHEV,92660
2012.06,Orange County,5,PHEV,92651
2012.06,Orange County,5,PHEV,92620
2012.06,Los Angeles County,5,PHEV,91351
2012.06,Los Angeles County,5,PHEV,91350
2012.06,Los Angeles County,5,PHEV,90275
2012.06,Orange County,5,PHEV,92677
2012.06,Los Angeles County,5,PHEV,90293
2012.06,Los Angeles County,5,PHEV,90272
2012.06,Los Angeles County,5,PHEV,90065
2012.06,Los Angeles County,5,PHEV,91207
2012.06,San Diego County,5,PHEV,92120
2012.06,Santa Clara County,5,PHEV,95148
2012.06,Santa Clara County,5,PHEV,95138
2012.06,Santa Clara County,5,PHEV,95135
2012.06,Santa Clara County,5,PHEV,95120
2012.06,Santa Clara County,5,PHEV,95032
2012.06,Alameda County,5,PHEV,94708
2012.06,Alameda County,5,PHEV,94705
2012.06,Alameda County,5,PHEV,94551
2012.06,Ventura County,1,PHEV,91307
2012.06,Los Angeles County,1,PHEV,90014
2012.06,Los Angeles County,1,PHEV,91504
2012.06,Santa Clara County,1,PHEV,95134
2012.06,San Diego County,5,ZEV,92124
2012.06,San Diego County,5,ZEV,92116
2012.06,San Benito County,5,ZEV,95045
2012.06,Alameda County,5,ZEV,94705
2012.06,Alameda County,5,ZEV,94705
2012.06,Ventura County,5,PHEV,93063
2012.06,Orange County,5,PHEV,92832
2012.06,Orange County,5,PHEV,92821
2012.06,Orange County,5,PHEV,92646
2012.06,Los Angeles County,5,PHEV,91702
2012.06,Los Angeles County,5,PHEV,90803
2012.06,Los Angeles County,5,PHEV,90266
2012.06,Los Angeles County,5,PHEV,91105
2012.06,Los Angeles County,5,PHEV,90069
2012.06,Los Angeles County,5,PHEV,90064
2012.06,Los Angeles County,5,PHEV,90045
2012.06,San Diego County,5,PHEV,92128
2012.06,San Diego County,5,PHEV,92116
2012.06,San Diego County,5,PHEV,92067
2012.06,Santa Clara County,5,PHEV,95125
2012.06,Santa Clara County,5,PHEV,95120
2012.06,San Mateo County,5,PHEV,94025
2012.06,Marin County,5,PHEV,94957
2012.06,San Diego County,5,ZEV,92131
2012.06,Santa Cruz County,5,ZEV,95062
2012.06,Ventura County,5,PHEV,91377
2012.06,San Bernardino County,5,PHEV,91784
2012.06,Riverside County,5,PHEV,92211
2012.06,Orange County,5,PHEV,92691
2012.06,Orange County,5,PHEV,92660
2012.06,Los Angeles County,5,PHEV,91384
2012.06,Los Angeles County,5,PHEV,90804
2012.06,Los Angeles County,5,PHEV,90403
2012.06,Los Angeles County,5,PHEV,90266
2012.06,Los Angeles County,5,PHEV,91367
2012.06,Los Angeles County,5,PHEV,90036
2012.06,San Diego County,5,PHEV,92127
2012.06,Sacramento County,5,PHEV,95831
2012.06,Santa Clara County,5,PHEV,95032
2012.06,Marin County,5,PHEV,94957
2012.06,Marin County,5,PHEV,94941
2012.06,Marin County,5,PHEV,94925
2012.06,Contra Costa County,5,PHEV,94506
2012.06,Los Angeles County,5,ZEV,90049
2012.06,San Diego County,5,ZEV,92083
2012.06,San Diego County,5,ZEV,91977
2012.06,San Bernardino County,5,ZEV,92345
2012.06,San Mateo County,5,ZEV,94401
2012.06,Solano County,5,PHEV,95688
2012.06,Solano County,5,PHEV,95688
2012.06,San Bernardino County,5,PHEV,91737
2012.06,Riverside County,5,PHEV,92880
2012.06,Riverside County,5,PHEV,92592
2012.06,Orange County,5,PHEV,92653
2012.06,Orange County,5,PHEV,90740
2012.06,Los Angeles County,5,PHEV,91773
2012.06,Los Angeles County,5,PHEV,90402
2012.06,Los Angeles County,5,PHEV,91604
2012.06,Riverside County,5,PHEV,92506
2012.06,Placer County,5,PHEV,95602
2012.06,San Benito County,5,PHEV,95045
2012.06,Santa Clara County,5,PHEV,95135
2012.06,Santa Clara County,5,PHEV,95124
2012.06,Santa Clara County,5,PHEV,94041
2012.06,Santa Clara County,5,PHEV,94040
2012.06,Contra Costa County,5,PHEV,94549
2012.06,Alameda County,5,PHEV,94705
2012.06,Alameda County,5,PHEV,94550
2012.06,Los Angeles County,5,ZEV,90712
2012.06,Santa Clara County,5,ZEV,95132
2012.06,San Mateo County,5,ZEV,94030
2012.06,Yolo County,5,PHEV,95618
2012.06,Riverside County,5,PHEV,92882
2012.06,Orange County,5,PHEV,92867
2012.06,Orange County,5,PHEV,92867
2012.06,Orange County,5,PHEV,92708
2012.06,Orange County,5,PHEV,92688
2012.06,Orange County,5,PHEV,92625
2012.06,Los Angeles County,5,PHEV,91302
2012.06,Los Angeles County,5,PHEV,91302
2012.06,Orange County,5,PHEV,92694
2012.06,Orange County,5,PHEV,92694
2012.06,Orange County,5,PHEV,92677
2012.06,Orange County,5,PHEV,92673
2012.06,Los Angeles County,5,PHEV,91406
2012.06,San Diego County,5,PHEV,92119
2012.06,San Diego County,5,PHEV,92103
2012.06,Santa Cruz County,5,PHEV,95033
2012.06,Sutter County,5,PHEV,95993
2012.06,Butte County,5,PHEV,95928
2012.06,Solano County,5,PHEV,94534
2012.06,Santa Clara County,5,PHEV,95132
2012.06,Santa Clara County,5,PHEV,95123
2012.06,Santa Clara County,5,PHEV,95120
2012.06,Santa Clara County,5,PHEV,95120
2012.06,Santa Clara County,5,PHEV,95014
2012.06,San Mateo County,5,PHEV,94070
2012.06,San Mateo County,5,PHEV,94027
2012.06,Alameda County,5,PHEV,94602
2012.06,Los Angeles County,1,PHEV,91790
2012.06,Los Angeles County,5,ZEV,90274
2012.06,Los Angeles County,5,ZEV,90007
2012.06,San Diego County,5,ZEV,92130
2012.06,Sacramento County,5,ZEV,95831
2012.06,San Bernardino County,5,PHEV,91709
2012.06,Orange County,5,PHEV,92821
2012.06,Orange County,5,PHEV,92660
2012.06,Orange County,5,PHEV,92648
2012.06,Orange County,5,PHEV,92630
2012.06,Los Angeles County,5,PHEV,90803
2012.06,Los Angeles County,5,PHEV,90274
2012.06,Los Angeles County,5,PHEV,91604
2012.06,Los Angeles County,5,PHEV,91423
2012.06,Los Angeles County,5,PHEV,91403
2012.06,Los Angeles County,5,PHEV,91356
2012.06,Los Angeles County,5,PHEV,91311
2012.06,Los Angeles County,5,PHEV,90049
2012.06,Orange County,5,PHEV,92807
2012.06,Fresno County,5,PHEV,93730
2012.06,San Diego County,5,PHEV,92026
2012.06,Placer County,5,PHEV,95746
2012.06,Santa Clara County,5,PHEV,95120
2012.06,Santa Clara County,5,PHEV,95032
2012.06,San Francisco County,5,PHEV,94131
2012.06,Napa County,5,PHEV,94558
2012.06,Marin County,5,PHEV,94939
2012.06,Contra Costa County,5,PHEV,94596
2012.06,Contra Costa County,5,PHEV,94549
2012.06,Alameda County,5,PHEV,94602
2012.06,Alameda County,5,PHEV,94539
2012.06,Alameda County,5,PHEV,94502
2012.06,Santa Clara County,1,PHEV,95124
2012.06,Ventura County,5,ZEV,93021
2012.06,Los Angeles County,5,ZEV,90046
2012.06,Los Angeles County,5,ZEV,90020
2012.06,Santa Clara County,5,ZEV,94086
2012.06,Yolo County,5,PHEV,95618
2012.06,San Bernardino County,5,PHEV,92373
2012.06,Orange County,5,PHEV,92887
2012.06,Orange County,5,PHEV,92868
2012.06,Orange County,5,PHEV,92620
2012.06,Los Angeles County,5,PHEV,91770
2012.06,Los Angeles County,5,PHEV,90803
2012.06,Los Angeles County,5,PHEV,90503
2012.06,Orange County,5,PHEV,92688
2012.06,Los Angeles County,5,PHEV,90034
2012.06,Los Angeles County,5,PHEV,90703
2012.06,San Diego County,5,PHEV,92075
2012.06,Sacramento County,5,PHEV,95610
2012.06,Placer County,5,PHEV,95747
2012.06,Sutter County,5,PHEV,95993
2012.06,Santa Clara County,5,PHEV,95123
2012.06,Marin County,5,PHEV,94930
2012.06,Alameda County,5,PHEV,94702
2012.06,Los Angeles County,1,PHEV,90670
2012.06,Los Angeles County,5,ZEV,90501
2012.06,Los Angeles County,5,ZEV,91301
2012.06,Placer County,5,ZEV,95747
2012.06,Monterey County,5,ZEV,93940
2012.06,Alameda County,5,ZEV,94609
2012.06,Santa Clara County,5,ZEV,94303
2012.06,Orange County,5,PHEV,92688
2012.06,Orange County,5,PHEV,92651
2012.06,Orange County,5,PHEV,92602
2012.06,Los Angeles County,5,PHEV,90814
2012.06,Los Angeles County,5,PHEV,90803
2012.06,Los Angeles County,5,PHEV,90266
2012.06,Los Angeles County,5,PHEV,90266
2012.06,Los Angeles County,5,PHEV,91107
2012.06,Los Angeles County,5,PHEV,91602
2012.06,Los Angeles County,5,PHEV,91356
2012.06,Los Angeles County,5,PHEV,91316
2012.06,Santa Clara County,5,PHEV,95125
2012.06,Santa Clara County,5,PHEV,95123
2012.06,Santa Clara County,5,PHEV,95037
2012.06,Santa Clara County,5,PHEV,95008
2012.06,San Mateo County,5,PHEV,94019
2012.06,San Francisco County,5,PHEV,94107
2012.06,Alameda County,5,PHEV,94587
2012.06,Los Angeles County,3,PHEV,91101
2012.06,San Joaquin County,3,PHEV,95205
2012.06,Ventura County,5,ZEV,91320
2012.06,Los Angeles County,5,ZEV,91401
2012.06,San Mateo County,5,ZEV,94303
2012.06,San Mateo County,5,ZEV,94065
2012.06,El Dorado County,5,ZEV,95682
2012.06,San Bernardino County,5,PHEV,91786
2012.06,Orange County,5,PHEV,92870
2012.06,Orange County,5,PHEV,92660
2012.06,Orange County,5,PHEV,92614
2012.06,Orange County,5,PHEV,92603
2012.06,Los Angeles County,5,PHEV,91792
2012.06,Los Angeles County,5,PHEV,91791
2012.06,Los Angeles County,5,PHEV,90631
2012.06,Los Angeles County,5,PHEV,90505
2012.06,Los Angeles County,5,PHEV,90292
2012.06,Orange County,5,PHEV,92677
2012.06,Orange County,5,PHEV,92675
2012.06,Los Angeles County,5,PHEV,91607
2012.06,Los Angeles County,5,PHEV,91311
2012.06,Sonoma County,5,PHEV,95409
2012.06,Santa Clara County,5,PHEV,95148
2012.06,Santa Clara County,5,PHEV,95030
2012.06,Santa Clara County,5,PHEV,94089
2012.06,Marin County,5,PHEV,94941
2012.06,Marin County,5,PHEV,94941
2012.06,Contra Costa County,5,PHEV,94509
2012.06,Alameda County,5,PHEV,94707
2012.06,Alameda County,5,PHEV,94566
2012.06,Santa Clara County,5,PHEV,94306
2012.06,San Mateo County,1,PHEV,94404
2012.06,San Bernardino County,5,ZEV,91730
2012.06,Orange County,5,ZEV,92867
2012.06,San Diego County,5,ZEV,92009
2012.06,Sacramento County,5,ZEV,95757
2012.06,San Bernardino County,5,PHEV,91710
2012.06,Orange County,5,PHEV,92620
2012.06,Orange County,5,PHEV,92604
2012.06,Orange County,5,PHEV,90740
2012.06,Los Angeles County,5,PHEV,91364
2012.06,Los Angeles County,5,PHEV,90505
2012.06,Los Angeles County,5,PHEV,90266
2012.06,Los Angeles County,5,PHEV,90293
2012.06,Los Angeles County,5,PHEV,90045
2012.06,Los Angeles County,5,PHEV,90019
2012.06,San Diego County,5,PHEV,92029
2012.06,Santa Cruz County,5,PHEV,95062
2012.06,Santa Clara County,5,PHEV,95123
2012.06,Contra Costa County,5,PHEV,94565
2012.06,Contra Costa County,5,PHEV,94547
2012.06,Santa Clara County,5,PHEV,94303
2012.06,Ventura County,5,ZEV,91362
2012.06,Los Angeles County,5,ZEV,91354
2012.06,Los Angeles County,5,ZEV,90744
2012.06,Santa Clara County,5,ZEV,95032
2012.06,San Mateo County,5,ZEV,94062
2012.06,Marin County,5,ZEV,94903
2012.06,Alameda County,5,ZEV,94555
2012.06,Yolo County,5,PHEV,95616
2012.06,San Bernardino County,5,PHEV,92336
2012.06,Riverside County,5,PHEV,92880
2012.06,Los Angeles County,5,PHEV,90814
2012.06,Los Angeles County,5,PHEV,91604
2012.06,Riverside County,5,PHEV,92507
2012.06,Monterey County,5,PHEV,93940
2012.06,Santa Clara County,5,PHEV,95134
2012.06,Santa Clara County,5,PHEV,95120
2012.06,Santa Clara County,5,PHEV,95070
2012.06,San Mateo County,5,PHEV,94062
2012.06,Marin County,5,PHEV,94903
2012.06,Alameda County,5,PHEV,94618
2012.06,Alameda County,5,PHEV,94560
2012.06,Alameda County,5,PHEV,94539
2012.06,Los Angeles County,5,ZEV,91384
2012.06,Los Angeles County,5,ZEV,91011
2012.06,Orange County,5,ZEV,92694
2012.06,Santa Cruz County,5,ZEV,95073
2012.06,Santa Clara County,5,ZEV,95120
2012.06,Santa Clara County,5,ZEV,95070
2012.06,Marin County,5,ZEV,94930
2012.06,Alameda County,5,ZEV,94605
2012.06,Santa Clara County,5,ZEV,94301
2012.06,San Bernardino County,5,PHEV,91709
2012.06,Riverside County,5,PHEV,92880
2012.06,Orange County,5,PHEV,92840
2012.06,Orange County,5,PHEV,92705
2012.06,Orange County,5,PHEV,92705
2012.06,Orange County,5,PHEV,92620
2012.06,Orange County,5,PHEV,90621
2012.06,Los Angeles County,5,PHEV,91006
2012.06,Los Angeles County,5,PHEV,90266
2012.06,Los Angeles County,5,PHEV,90266
2012.06,Orange County,5,PHEV,92672
2012.06,Orange County,5,PHEV,92656
2012.06,Los Angeles County,5,PHEV,91311
2012.06,Los Angeles County,5,PHEV,90272
2012.06,Los Angeles County,5,PHEV,90064
2012.06,San Diego County,5,PHEV,92131
2012.06,Santa Clara County,5,PHEV,95138
2012.06,San Francisco County,5,PHEV,94132
2012.06,Contra Costa County,5,PHEV,94531
2012.06,Alameda County,5,PHEV,94552
2012.06,Alameda County,5,PHEV,94501
2012.06,San Mateo County,1,PHEV,94010
2012.06,San Mateo County,1,PHEV,94010
2012.06,Los Angeles County,5,ZEV,90035
2012.06,San Mateo County,5,ZEV,94065
2012.06,San Mateo County,5,ZEV,94019
2012.06,Contra Costa County,5,ZEV,94583
2012.06,Contra Costa County,5,ZEV,94507
2012.06,Alameda County,5,ZEV,94619
2012.06,Riverside County,5,PHEV,92881
2012.06,Riverside County,5,PHEV,92880
2012.06,Riverside County,5,PHEV,92595
2012.06,Orange County,5,PHEV,92649
2012.06,Los Angeles County,5,PHEV,91711
2012.06,Los Angeles County,5,PHEV,91351
2012.06,Los Angeles County,5,PHEV,90713
2012.06,Los Angeles County,5,PHEV,90505
2012.06,Los Angeles County,5,PHEV,90305
2012.06,Los Angeles County,5,PHEV,90290
2012.06,Orange County,5,PHEV,92694
2012.06,Los Angeles County,5,PHEV,91105
2012.06,Fresno County,5,PHEV,93722
2012.06,San Diego County,5,PHEV,92154
2012.06,San Diego County,5,PHEV,92119
2012.06,San Diego County,5,PHEV,92009
2012.06,Santa Cruz County,5,PHEV,95003
2012.06,Butte County,5,PHEV,95928
2012.06,Solano County,5,PHEV,94591
2012.06,Santa Clara County,5,PHEV,94040
2012.06,San Mateo County,5,PHEV,94063
2012.06,Orange County,1,PHEV,92627
2012.06,Orange County,1,PHEV,92627
2012.06,Los Angeles County,5,ZEV,90064
2012.06,Los Angeles County,5,ZEV,90064
2012.06,Los Angeles County,5,ZEV,90039
2012.06,Shasta County,5,ZEV,96062
2012.06,San Joaquin County,5,ZEV,95391
2012.06,Santa Clara County,5,ZEV,94040
2012.06,San Mateo County,5,ZEV,94065
2012.06,Marin County,5,ZEV,94903
2012.06,Ventura County,5,PHEV,91362
2012.06,Riverside County,5,PHEV,92880
2012.06,Orange County,5,PHEV,92660
2012.06,Orange County,5,PHEV,92604
2012.06,Los Angeles County,5,PHEV,91789
2012.06,Los Angeles County,5,PHEV,91350
2012.06,Los Angeles County,5,PHEV,90808
2012.06,Los Angeles County,5,PHEV,90603
2012.06,Los Angeles County,5,PHEV,90240
2012.06,Los Angeles County,5,PHEV,91604
2012.06,Los Angeles County,5,PHEV,90027
2012.06,Los Angeles County,5,PHEV,91206
2012.06,Santa Clara County,5,PHEV,94040
2012.06,San Francisco County,5,PHEV,94117
2012.06,Alameda County,5,PHEV,94587
2012.06,Alameda County,5,PHEV,94544
2012.06,Alameda County,5,PHEV,94501
2012.06,Orange County,5,ZEV,92807
2012.06,Santa Clara County,5,ZEV,94022
2012.06,Alameda County,5,ZEV,94544
2012.06,Riverside County,5,PHEV,92584
2012.06,Orange County,5,PHEV,92886
2012.06,Orange County,5,PHEV,92648
2012.06,Orange County,5,PHEV,92625
2012.06,Orange County,5,PHEV,92620
2012.06,Orange County,5,PHEV,92618
2012.06,Orange County,5,PHEV,92610
2012.06,Los Angeles County,5,PHEV,91741
2012.06,Los Angeles County,5,PHEV,90815
2012.06,Los Angeles County,5,PHEV,90802
2012.06,Los Angeles County,5,PHEV,90638
2012.06,Los Angeles County,5,PHEV,90505
2012.06,Los Angeles County,5,PHEV,90046
2012.06,San Diego County,5,PHEV,92027
2012.06,Santa Clara County,5,PHEV,95148
2012.06,Santa Clara County,5,PHEV,94022
2012.06,San Francisco County,5,PHEV,94127
2012.06,Contra Costa County,5,PHEV,94526
2012.06,Alameda County,5,PHEV,94610
